datetime,max,min,avg
2016-06-29 23:30:00,0.382079002802873,0.37811810249980526,0.38505309062122645
2016-06-30 00:00:00,0.38211648371679285,0.37818954193010307,0.3851096850475841
2016-06-30 00:30:00,0.3821470009636456,0.3782579329245996,0.3851616151978903
2016-06-30 01:00:00,0.3821799759753457,0.3783321557093244,0.38521791291828145
2016-06-30 01:30:00,0.38221008359472375,0.37839564269840154,0.3852668651893509
2016-06-30 02:00:00,0.3822397815866275,0.3784551534668686,0.38531337046847214
2016-06-30 02:30:00,0.38227050364721754,0.3785112181774734,0.385358333282302
2016-06-30 03:00:00,0.38230224977649374,0.3785646320743379,0.3854022086770875
2016-06-30 03:30:00,0.3823305140722366,0.3786228174359348,0.38544735438330474
2016-06-30 04:00:00,0.3823585735542422,0.3786745083038682,0.3854886979981468
2016-06-30 04:30:00,0.3823927774483657,0.3787317658806559,0.3855358033473992
2016-06-30 05:00:00,0.38241817435178677,0.3787838543706503,0.3855762580407369
2016-06-30 05:30:00,0.38245053492227493,0.3788379309709498,0.3856207702817964
2016-06-30 06:00:00,0.38252959302486,0.37893375788765704,0.3857087531720025
2016-06-30 06:30:00,0.3826700952486253,0.3791336292436663,0.3858820353863546
2016-06-30 07:00:00,0.3828724512210452,0.37934781499387243,0.3860894443006665
2016-06-30 07:30:00,0.38310962552880046,0.3795584221455293,0.3863094051673842
2016-06-30 08:00:00,0.38336257049432515,0.37975047360100495,0.38652536107574403
2016-06-30 08:30:00,0.3836329246275177,0.3799421274344197,0.38674838929123956
2016-06-30 09:00:00,0.3839299045465548,0.38012317801287365,0.3869765146697172
2016-06-30 09:00:00,0.3842268844655919,0.38029362533636696,0.38719857276489816
2016-06-30 09:30:00,0.384520519093587,0.3804534694048996,0.3874131608643013
2016-06-30 10:00:00,0.38481080843053994,0.38060244513709734,0.38762012728584405
2016-06-30 10:30:00,0.38509775247645095,0.38078349571555126,0.38784404452687804
2016-06-30 11:00:00,0.3853132165280558,0.3808829012308079,0.38799127144228696
2016-06-30 11:30:00,0.3855796792002401,0.3809877409142319,0.38816299204902716
2016-06-30 12:00:00,0.38582914233223126,0.3810903274059766,0.3883262952885195
